ARK;"Object name/Title";Author;Date;"Inventory number";Collection;"Geographic references / Places";Location;MNR
cl020624784;"Homme en habit truc";"ANONYME XVIè s";;"1351 DR/ Recto; vol.1, p.27";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Recueil de costumes de diverses nations 1259 DR à 1366 DR, Folio 92, dessiné au recto";
cl020624785;"Homme en habit truc";"ANONYME XVIè s";;"1352 DR/ Recto; vol.1, p.27";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Recueil de costumes de diverses nations 1259 DR à 1366 DR, Folio 93, dessiné au recto";
cl020624786;"Homme portant une ample coiffe sur sa tête, un arc sur son dos, un carquois et des flèches et une épée attachée à sa ceinture";"ANONYME XVIè s";;"1353 DR/ Recto; vol.1, p.27";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Recueil de costumes de diverses nations 1259 DR à 1366 DR, Folio 94, dessiné au recto";
cl020624787;"Homme en habit truc";"ANONYME XVIè s";;"1354 DR/ Recto; vol.1, p.27";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Recueil de costumes de diverses nations 1259 DR à 1366 DR, Folio 95, dessiné au recto";
cl020624788;"Homme portant une ample coiffe en plumes et fourrure sur sa tête, une hache dans sa main et une épée attaché à sa ceinture";"ANONYME XVIè s";;"1355 DR/ Recto; vol.1, p.27";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Recueil de costumes de diverses nations 1259 DR à 1366 DR, Folio 96, dessiné au recto";
cl020624789;"Janissaire portant un fusil et une épée attachée à sa ceinture";"ANONYME XVIè s";;"1356 DR/ Recto; vol.1, p.27";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Recueil de costumes de diverses nations 1259 DR à 1366 DR, Folio 97, dessiné au recto";
cl020624790;"Soldat turc";"ANONYME XVIè s";;"1357 DR/ Recto; vol.1, p.27";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Recueil de costumes de diverses nations 1259 DR à 1366 DR, Folio 98, dessiné au recto";
cl020624791;"Azzappi, soldat turc";"ANONYME XVIè s";;"1358 DR/ Recto; vol.1, p.27";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Recueil de costumes de diverses nations 1259 DR à 1366 DR, Folio 99, dessiné au recto";
cl020624792;"Soldat turc portant une épée attachée à sa ceinture";"ANONYME XVIè s";;"1359 DR/ Recto; vol.1, p.27";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Recueil de costumes de diverses nations 1259 DR à 1366 DR, Folio 100, dessiné au recto";
cl020624793;"Homme en habit truc";"ANONYME XVIè s";;"1360 DR/ Recto; vol.1, p.27";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Recueil de costumes de diverses nations 1259 DR à 1366 DR, Folio 101, dessiné au recto";
cl020624794;"Homme portant une cape bleue et une épée attachée à sa ceinture";"ANONYME XVIè s";;"1361 DR/ Recto; vol.1, p.27";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Recueil de costumes de diverses nations 1259 DR à 1366 DR, Folio 102, dessiné au recto";
cl020624795;"Quatre hommes portent un palanquin couvert par une toile polychrome";"ANONYME XVIè s";;"1362 DR/ Recto; vol.1, p.27";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Recueil de costumes de diverses nations 1259 DR à 1366 DR, Folio 103, dessiné au recto";
cl020624796;"Personne dont la tête est cachée par un voile blanc";"ANONYME XVIè s";;"1363 DR/ Recto; vol.1, p.27";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Recueil de costumes de diverses nations 1259 DR à 1366 DR, Folio 104, dessiné au recto";
cl020624797;"Femme portant un riche habit assise en tailleur sur un tapis";"ANONYME XVIè s";;"1364 DR/ Recto; vol.1, p.27";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Recueil de costumes de diverses nations 1259 DR à 1366 DR, Folio 105, dessiné au recto";
cl020624798;"Femme en habit blanc portant un panier rempli d'oeufs";"ANONYME XVIè s";;"1365 DR/ Recto; vol.1, p.27";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Recueil de costumes de diverses nations 1259 DR à 1366 DR, Folio 106, dessiné au recto";
cl020624799;"Femme en robe rouge";"ANONYME XVIè s";;"1366 DR/ Recto; vol.1, p.27";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Recueil de costumes de diverses nations 1259 DR à 1366 DR, Folio 107, dessiné au recto";
cl020624800;"Femme en robe rouge";"ANONYME XVIè s";;"1366 DR/1 Recto; vol.1, p.27";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Recueil de costumes de diverses nations 1259 DR à 1366 DR, Folio 108, dessiné au recto";
cl020624801;"Une girafe";"ANONYME XVIè s";;"1366 DR/2 Recto; vol.1, p.27";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Recueil de costumes de diverses nations 1259 DR à 1366 DR, Folio 109, dessiné au recto";
cl020624802;"Notes manuscrites et ex-libris de Ioannes Georgius Herwart ab Hohenburg";"ANONYME XVIè s";"vers 1565";"112 DR/1 Recto; vol.1, p.4";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 112 DR à 133 DR, dessiné sur le contreplat de devant";
cl020624803;"Warhafftige Abcontrafactur";"ANONYME XVIè s";"vers 1565";"112 DR/ Recto; vol.1, p.4";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 112 DR à 133 DR, Folio 1, rapporté sur onglet";
cl020624804;"Scène de tournoi : cinq trompettistes à cheval";"ANONYME XVIè s";"vers 1565";"113 DR/ Recto; vol.1, p.4";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 112 DR à 133 DR, Folio 2, rapporté sur onglet";
cl020624805;"Scène de tournoi : un homme à cheval jouant du tambour";"ANONYME XVIè s";"vers 1565";"114 DR/ Recto; vol.1, p.4";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 112 DR à 133 DR, Folio 3, rapporté sur onglet";
cl020624806;"Scène de tournoi : trois hommes à cheval jouant de la flûte";"ANONYME XVIè s";"vers 1565";"115 DR/ Recto; vol.1, p.4";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 112 DR à 133 DR, Folio 4, rapporté sur onglet";
cl020624807;"Scène de tournoi : quatre musiciens à cheval";"ANONYME XVIè s";"vers 1565";"116 DR/ Recto; vol.1, p.4";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 112 DR à 133 DR, Folio 5, rapporté sur onglet";
cl020624808;"Scène de tournoi : quatre personnages à cheval";"ANONYME XVIè s";"vers 1565";"117 DR/ Recto; vol.1, p.4";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 112 DR à 133 DR, Folio 6, rapporté sur onglet";
cl020624809;"Scène de tournoi : deux chevaliers en armure";"ANONYME XVIè s";"vers 1565";"118 DR/ Recto; vol.1, p.4";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 112 DR à 133 DR, Folio 7, rapporté sur onglet";
cl020624810;"Scène de tournoi : deux chevaliers en armure";"ANONYME XVIè s";"vers 1565";"119 DR/ Recto; vol.1, p.4";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 112 DR à 133 DR, Folio 8, rapporté sur onglet";
cl020624811;"Scène de tournoi : deux chevaliers en armure";"ANONYME XVIè s";"vers 1565";"120 DR/ Recto; vol.1, p.4";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 112 DR à 133 DR, Folio 9, rapporté sur onglet";
cl020624812;"Scène de tournoi : deux chevaliers en armure";"ANONYME XVIè s";"vers 1565";"121 DR/ Recto; vol.1, p.4";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 112 DR à 133 DR, Folio 10, rapporté sur onglet";
cl020624813;"Scène de tournoi : deux chevaliers en armure";"ANONYME XVIè s";"vers 1565";"122 DR/ Recto; vol.1, p.4";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 112 DR à 133 DR, Folio 11, rapporté sur onglet";
cl020624814;"Scène de tournoi : deux chevaliers en armure";"ANONYME XVIè s";"vers 1565";"123 DR/ Recto; vol.1, p.4";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 112 DR à 133 DR, Folio 12, rapporté sur onglet";
cl020624815;"Scène de tournoi : deux chevaliers en armure";"ANONYME XVIè s";"vers 1565";"124 DR/ Recto; vol.1, p.4";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 112 DR à 133 DR, Folio 13, rapporté sur onglet";
cl020624816;"Scène de tournoi : deux chevaliers en armure";"ANONYME XVIè s";"vers 1565";"125 DR/ Recto; vol.1, p.4";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 112 DR à 133 DR, Folio 14, rapporté sur onglet";
cl020624817;"Scène de tournoi : deux personnages à cheval";"ANONYME XVIè s";"vers 1565";"126 DR/ Recto; vol.1, p.4";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 112 DR à 133 DR, Folio 15, rapporté sur onglet";
cl020624818;"Scène de tournoi : deux personnages à cheval";"ANONYME XVIè s";"vers 1565";"127 DR/ Recto; vol.1, p.4";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 112 DR à 133 DR, Folio 16, rapporté sur onglet";
cl020624819;"Scène de tournoi : deux personnages à cheval";"ANONYME XVIè s";"vers 1565";"128 DR/ Recto; vol.1, p.4";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 112 DR à 133 DR, Folio 17, rapporté sur onglet";
cl020624820;"Scène de tournoi : un personnage à cheval portant un drapeau";"ANONYME XVIè s";"vers 1565";"129 DR/ Recto; vol.1, p.4";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 112 DR à 133 DR, Folio 18, rapporté sur onglet";
cl020624821;"Scène de tournoi : deux chevaliers en armure";"ANONYME XVIè s";"vers 1565";"130 DR/ Recto; vol.1, p.4";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 112 DR à 133 DR, Folio 19, rapporté sur onglet";
cl020624822;"Scène de tournoi : deux chevaliers en armure";"ANONYME XVIè s";"vers 1565";"131 DR/ Recto; vol.1, p.4";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 112 DR à 133 DR, Folio 20, rapporté sur onglet";
cl020624823;"Scène de tournoi : un chevalier en armure";"ANONYME XVIè s";"vers 1565";"132 DR/ Recto; vol.1, p.4";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 112 DR à 133 DR, Folio 21, rapporté sur onglet";
cl020624824;"Scène de tournoi : cinq chevaliers en armure portant des lances";"ANONYME XVIè s";"vers 1565";"133 DR/ Recto; vol.1, p.4";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 112 DR à 133 DR, Folio 22, rapporté sur onglet";
cl020624825;"Esquisses de vache, chevaux et moulin, notes manuscrites";"THIER Bernhard Heinrich";;"350 DR/1 Recto; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, dessiné sur le contreplat de devant";
cl020624826;"Esquisse de charrette";"THIER Bernhard Heinrich";;"350 DR/ Recto; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 1, dessiné au recto";
cl020624827;"Esquisse de charrette";"THIER Bernhard Heinrich";;"350 DR/ Verso; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 1, dessiné au verso";
cl020624828;"Esquisse de charrette";"THIER Bernhard Heinrich";;"351 DR/ Recto; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 2, dessiné au recto";
cl020624829;"Esquisse de charrette tirée par un cheval";"THIER Bernhard Heinrich";;"351 DR/ Verso; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 2, dessiné au verso";
cl020624830;"Esquisse de brouettes";"THIER Bernhard Heinrich";;"352 DR/ Recto; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 3, dessiné au recto";
cl020624831;"Esquisse de brouettes";"THIER Bernhard Heinrich";;"352 DR/ Verso; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 3, dessiné au verso";
cl020624832;"Note manuscrite";"THIER Bernhard Heinrich";;"353 DR/ Recto; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 4, dessiné au recto";
cl020624833;"Esquisse de paysage avec un pont";"THIER Bernhard Heinrich";;"353 DR/ Verso; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 4, dessiné au verso";
cl020624834;"Etude de figures";"THIER Bernhard Heinrich";;"354 DR/ Recto; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 5, dessiné au recto";
cl020624835;"Esquisse de charrette";"THIER Bernhard Heinrich";;"354 DR/ Verso; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 5, dessiné au verso";
cl020624836;"Etude de personnage fumant";"THIER Bernhard Heinrich";;"355 DR/ Recto; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 6, dessiné au recto";
cl020624837;"Esquisse de grange";"THIER Bernhard Heinrich";;"355 DR/ Verso; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 6, dessiné au verso";
cl020624838;"Esquisse de grange";"THIER Bernhard Heinrich";;"356 DR/ Recto; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 7, dessiné au recto";
cl020624839;"Esquisse de grange";"THIER Bernhard Heinrich";;"356 DR/ Verso; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 7, dessiné au verso";
cl020624840;"Esquisse d'étable";"THIER Bernhard Heinrich";;"357 DR/ Recto; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 8, dessiné au recto";
cl020624841;"Esquisse d'étable";"THIER Bernhard Heinrich";;"357 DR/ Verso; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 8, dessiné au verso";
cl020624842;"Esquisse d'étable";"THIER Bernhard Heinrich";;"358 DR/ Recto; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 9, dessiné au recto";
cl020624843;"Esquisse de grange ou d'étable";"THIER Bernhard Heinrich";;"358 DR/ Verso; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 9, dessiné au verso";
cl020624844;"Esquisse de paysage";"THIER Bernhard Heinrich";;"359 DR/ Recto; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 10, rapporté au recto";
cl020624845;"Esquisse de paysage";"THIER Bernhard Heinrich";;"359 DR/ Verso; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 10, dessiné au verso";
cl020624846;"Esquisse de paysage";"THIER Bernhard Heinrich";;"360 DR/ Recto; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 11, dessiné au recto";
cl020624847;"Esquisse de paysage";"THIER Bernhard Heinrich";;"360 DR/ Verso; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 11, dessiné au verso";
cl020624848;"Esquisse de paysage";"THIER Bernhard Heinrich";;"361 DR/ Recto; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 12, dessiné au recto";
cl020624849;"Esquisse d'embarcation";"THIER Bernhard Heinrich";;"361 DR/ Verso; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 12, dessiné au verso";
cl020624850;"Esquisse d'embarcation et de maison";"THIER Bernhard Heinrich";;"362 DR/ Recto; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 13, dessiné au recto";
cl020624851;"Esquisse de racine d'arbre";"THIER Bernhard Heinrich";;"362 DR/ Verso; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 13, dessiné au verso";
cl020624852;"Esquisse de paysage";"THIER Bernhard Heinrich";;"363 DR/ Recto; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 14, dessiné au recto";
cl020624853;"Esquisse de paysage";"THIER Bernhard Heinrich";;"363 DR/ Verso; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 14, dessiné au verso";
cl020624854;"Esquisse de paysage avec deux personnages au premier plan";"THIER Bernhard Heinrich";;"364 DR/ Verso; 391; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 350 DR à 405 DR, Folio 15, dessiné au verso";
